T Z1 Z2
16.32698422208524 0.07150431755306517 99.92848350934412
16.49734981108803 0.06813752988189335 99.931850995287
16.669493097277357 0.06494533282916992 99.93504384847614
16.843432630216586 0.06191837085634745 99.93807142704173
17.01918715302638 0.059047778116409634 99.94094259926565
17.196775604404433 0.05632515408287253 99.94366576796148
17.37621712066621 0.05374254024555677 99.94624889378734
17.55753103780703 0.05129239783810932 99.94869951752659
17.740736893585627 0.048967586562455735 99.95102478137098
17.925854429629474 0.0467613442757269 99.95323144924107
