,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,T[eV]
584,2.230840558164712e-44,3.2967027882540783e-38,5.467352267038876e-33,3.100612014629903e-28,6.022893668603911e-24,8.496005622592413e-20,3.367811476302982e-16,2.2096132627597672e-12,2.4099666863796905e-10,1.3867875085543716e-08,4.942746882334935e-07,1.1646796418945573e-05,0.000198065088658454,0.0032938292269573794,0.025678290258679303,0.15324583115523502,0.8162853722656463,0.0012861017948107803,3.550278238035659e-07,567.2228971644544
585,1.832170887527398e-44,2.7301678545530726e-38,4.568749009639681e-33,2.615449327228614e-28,5.13070257041516e-24,7.311132079249866e-20,2.9287067114088924e-16,1.943855907307899e-12,2.1427300498169064e-10,1.249314175025715e-08,4.51419755253707e-07,1.0789153620589654e-05,0.00018628387364105686,0.0031474670880860013,0.024945202635368424,0.1514859267809011,0.8188576190553454,0.0013658462433700923,4.0104055311993583e-07,571.1586478126435
586,1.5053078759941071e-44,2.261824598072229e-38,3.8192241826848214e-33,2.206986466366696e-28,4.372189904730359e-24,6.293613580767215e-20,2.547677813993792e-16,1.7105908990664736e-12,1.9057121092901077e-10,1.1257910762379293e-08,4.1238850287610526e-07,9.99701285792796e-06,0.00017523854931847052,0.003008090878081172,0.024235850727315943,0.1497554825151024,0.8213646263868741,0.0014498374709938854,4.5262076042071797e-07,575.1217071841613
587,1.237218403002791e-44,1.8745123441551047e-38,3.193819841233144e-33,1.8629762874960983e-28,3.727104536595174e-24,5.4195223626212854e-20,2.2169380352138196e-16,1.5057832885861257e-12,1.6954323406668736e-10,1.0147715879284244e-08,3.768307888634279e-07,9.26520914572072e-06,0.00016488126931974445,0.002875349804783577,0.023549423520048546,0.14805417366444099,0.8238077476056335,0.001538261384265398,5.103928084648683e-07,579.1122647641758
588,1.0172518658553578e-44,1.5540927115534896e-38,2.671791380585856e-33,1.5731450433246286e-28,3.1782937007673087e-24,4.668388815699509e-20,1.9297570886462932e-16,1.325905802444479e-12,1.5088171677810185e-10,9.149616210967066e-09,3.4442911891381604e-07,8.588992291261056e-06,0.00015516733879555064,0.0027489103863984313,0.022885131800099247,0.1463816449599351,0.8261883169909257,0.0016313107547248876,5.750458870039102e-07,583.1305113526219
589,8.367018533107343e-45,1.288913697119494e-38,2.2358910455251978e-33,1.3288719166111334e-28,2.7112249866055353e-24,4.022697250666788e-20,1.6803164603815275e-16,1.1678743301084867e-12,1.343151862701311e-10,8.25203364732688e-09,3.1489557432187594e-07,7.963993442739152e-06,0.00014605500939009398,0.0026284556610885698,0.022242207944163834,0.1447375119996286,0.8285076491834997,0.0017291855853205046,6.473403746738569e-07,587.1766390733255
590,6.884489032572959e-45,1.069369337636788e-38,1.8717740202524067e-33,1.1229209252629152e-28,2.3135825568893988e-24,3.467455678272355e-20,1.4635846687410953e-16,1.0289916618483866e-12,1.1960381675356643e-10,7.444607690656365e-09,2.8796902875367554e-07,7.386194305853863e-06,0.00013750528696440027,0.0025136844252438397,0.021619905670356907,0.14312136259617692,0.830767038656816,0.0018320935210308564,7.281148358499869e-07,591.2508413831881
591,5.666692781458205e-45,8.875378249201549e-39,1.567506028835215e-33,9.492166003076688e-29,1.9749260187058214e-24,2.9898286936596866e-20,1.2752097125175965e-16,9.068984195581085e-13,1.0653569561149591e-10,6.718065834296902e-09,2.6341262722336206e-07,6.8518988224750395e-06,0.00012948175135941818,0.0024043105002096647,0.021017499756004147,0.14153275803126641,0.8329677592214283,0.001940250309048036,8.182937258133104e-07,595.353313081437
592,4.665975007537157e-45,7.368840284899967e-39,1.313155009388004e-33,8.026562535609593e-29,1.686402176189362e-24,2.5788241643984593e-20,1.1114263290340504e-16,7.995302578478382e-13,9.49235334804899e-11,6.0641078249256445e-09,2.410115028027317e-07,6.357707120106903e-06,0.00012195038751740155,0.002300062027158746,0.020434285726119317,0.13997123421895935,0.8351110635514852,0.0020538803144180802,9.188958879789335e-07,599.4842503189409
593,3.843326769210319e-45,6.120149038729511e-39,1.1004524310150318e-33,6.789528345437633e-29,1.4405014230672367e-24,2.2250257957851677e-20,9.689760129093102e-17,7.050805310353454e-13,8.460176530932321e-11,5.47530232209292e-09,2.2057070882586898e-07,5.900491554874191e-06,0.00011487942730974019,0.0022006807897043323,0.019869579516432364,0.13843630278012778,0.8371981827220247,0.0021732170975890357,1.0310439389890892e-06,603.6438506075864
594,3.1668048930235566e-45,5.0847833381541735e-39,9.22512309166458e-34,5.745033638989989e-29,1.2308518219160675e-24,1.9203648179354676e-20,8.450380304389495e-17,6.219677248468672e-13,7.542399575908072e-11,4.944994626486239e-09,2.019133463880971e-07,5.477374683850721e-06,0.00010823920144919671,0.0021059215637798108,0.01932271711457628,0.13692745203030401,0.839230325745248,0.002298504060920324,1.1559746514457929e-06,607.832312829723
595,2.6102425671213087e-45,4.225976463442518e-39,7.735980321866755e-34,4.86278755353512e-29,1.0520450041574559e-24,1.6579250371458657e-20,7.371699092141147e-17,5.488070416433e-13,6.726074786377951e-11,4.467224289766828e-09,1.8487886879520337e-07,5.085709014757907e-06,0.00010200200089352156,0.002015551494245598,0.01879305418276984,0.13544414788333348,0.8412086790935143,0.0024299951718656353,1.2950504602636877e-06,612.0498372476703
596,2.1521968218672966e-45,3.513354448441572e-39,6.48928813722699e-34,4.117315270462567e-29,8.994889416856962e-25,1.4317763444456016e-20,6.432560934216378e-17,4.843856064841517e-13,5.999747876915423e-11,4.036651545404532e-09,1.6932154631208638e-07,4.7230583924690856e-06,9.614194717628796e-05,0.0019293494976338956,0.01827996566511476,0.13398583467336544,0.8431344061961347,0.0025679557712651947,1.44977223743014e-06,616.2966255132942
597,1.775089121794421e-45,2.9218152620295373e-39,5.44518993713579e-34,3.4871847823223527e-29,7.6928341427565e-25,1.236832498941903e-20,5.614636368658827e-17,4.276408297863171e-13,5.3532830685087566e-11,3.6484916132149227e-09,1.5510907610173406e-07,4.38718089237939e-06,9.063487112871411e-05,0.001847105690396634,0.01778284538237659,0.13255193589772254,0.8450086468964744,0.0027126634759787735,1.6217935017980843e-06,620.57288067765
598,1.4645034221776427e-45,2.4306059874173604e-39,4.5704457570902005e-34,2.9543588772377567e-29,6.581146490532884e-25,1.0687296210476361e-20,4.902039621626947e-17,3.7764152200505624e-13,4.777708899253748e-11,3.298456031643993e-09,1.4212132364927115e-07,4.0760131005945825e-06,8.545819948367191e-05,0.0017686208419896352,0.017301105616928096,0.13114185488335742,0.8468325168549837,0.002864409185966405,1.8129362559129388e-06,624.8788072006888
599,1.2086126573038657e-45,2.0225627908914318e-39,3.837323522864437e-34,2.5036519160131427e-29,5.631661583046857e-25,9.237223568106343e-21,4.2809984925948205e-17,3.335714077769363e-13,4.265082279860622e-11,2.982700262471725e-09,1.3024918324276e-07,3.7876556700877197e-06,8.05908488795282e-05,0.001693705852096243,0.016834176690316897,0.12975497537960073,0.8486071068830009,0.003023498206896267,2.0252086713887025e-06,629.2146109610344
600,9.977119313063915e-46,1.6834879179618487e-39,3.2226835194379727e-34,2.1222780351552165e-29,4.8204407398508395e-25,7.985963959332792e-21,3.739574993770334e-17,2.9471515269007673e-13,3.8083738370133906e-11,2.6977802911322295e-09,1.1939368178545886e-07,3.52036358152719e-06,7.601319144381541e-05,0.0016221823560136266,0.016381514710239405,0.1283906990473175,0.8503334396389833,0.003190247743072263,2.260819507915324e-06,633.5804992658254
601,8.238438430837251e-46,1.401647925948618e-39,2.707239416426494e-34,1.7994865134500847e-29,4.1271711996679948e-25,6.905988196952652e-21,3.2674475278586886e-17,2.6044794323227086e-13,3.401389432081829e-11,2.44062901152883e-09,1.0946578914697227e-07,3.2725538672411874e-06,7.170733709085978e-05,0.0015538888418917584,0.01594265141074593,0.12704868075176942,0.8520122032118728,0.0033649617933997813,2.522158669761946e-06,637.9766808606282
602,6.804704613908741e-46,1.1673246547503839e-39,2.2748783212286665e-34,1.52621432654203e-29,3.5345674001186015e-25,5.973643433669446e-21,2.855659724633269e-17,2.302217321514945e-13,3.038643427993347e-11,2.2084979098967786e-09,1.0038477199392777e-07,3.0427746086884486e-06,6.765670630031613e-05,0.0014886747874812438,0.015517157155105982,0.12572868204032697,0.8536439316686936,0.0035479404224869598,2.8118211098053802e-06,642.4033659394191
603,5.6221326411084325e-46,9.72458015842917e-40,1.9121183915168134e-34,1.29480855803257e-29,3.0278926806001846e-25,5.1685651702750694e-21,2.4964213422139435e-17,2.0355445174369213e-13,2.7152609883782512e-11,1.9989132524793588e-09,9.207699723334447e-08,2.8296831489999872e-06,6.38457354027934e-05,0.0014263965493690987,0.015104613522092497,0.12443045279882313,0.8552291445368585,0.0037394904329098766,3.1326381284224006e-06,646.8607661546321
604,4.6464680541758335e-46,8.103620283177731e-40,1.6076774726745958e-34,1.0988060515872009e-29,2.594581693658425e-25,4.4732178616674834e-21,2.1829556577226703e-17,1.8002202818719668e-13,2.42690966554738e-11,1.809648457085039e-09,8.447530453842797e-08,2.6320378505189545e-06,6.025981459741457e-05,0.0013669170553130237,0.01470461302785797,0.12315373120803717,0.8567683474533527,0.003939925397255076,3.4876963340517903e-06,651.3490946272802
605,3.841292121088923e-46,6.754896434606575e-40,1.3521127050135437e-34,9.327476271791135e-30,2.2239189881277137e-25,3.872500006435512e-21,1.9093669393510126e-17,1.5925136893574687e-13,2.1697387224890957e-11,1.6386992819035302e-09,7.751843575079561e-08,2.4486905108527767e-06,5.688523045966317e-05,0.001310105523520377,0.01431675896066421,0.12189824421030485,0.8582620322050153,0.0041495656427129645,3.880357820214797e-06,655.8685659571436
606,3.1766290426319827e-46,5.632379276490957e-40,1.137519341380263e-34,7.92021389784555e-30,1.9067653038981024e-25,3.3534045106497622e-21,1.6705252884798907e-17,1.4091419953185124e-13,1.9403252509261094e-11,1.4842615023783242e-09,7.115051429615386e-08,2.2785793392445916e-06,5.370911176076503e-05,0.0012558371919202988,0.01394066520732527,0.12066370794376231,0.8597106767871052,0.004368738242759046,4.314281708070487e-06,660.4193962330305
607,2.627801428474819e-46,4.697866676329434e-40,9.572790340302235e-35,6.727305695162745e-30,1.6353244899288895e-25,2.9047265867268948e-21,1.461966576291582e-17,1.2472164714269972e-13,1.7356263268243603e-11,1.3447108284894092e-09,6.532057029744943e-08,2.1207224532517953e-06,5.071937842513905e-05,0.001203993057252546,0.01357595607238044,0.11944982814446631,0.8611147454763063,0.004597777018813803,4.793447140120415e-06,665.0018030431119
608,2.1744897109100256e-46,3.919646544606459e-40,8.058494520340336e-35,5.715820468517078e-30,1.4029450089837994e-25,2.5168125295399477e-21,1.2798054963885553e-17,1.1041948046656048e-13,1.552936528718982e-11,1.2185848390850886e-09,5.998210743161504e-08,1.9742118584060457e-06,4.79046934597869e-05,0.001154459623781923,0.01322226609095158,0.11825630051672745,0.8624746889139779,0.0048370225550922645,5.322177818447114e-06,669.6160054853216
609,1.799959085276174e-46,3.2713888983112372e-40,6.785884297215779e-35,4.8579231956270924e-30,1.2039508888518507e-25,2.1813436428874497e-21,1.12066001348509e-17,9.778392653385893e-14,1.3898502190277375e-11,1.1045667318619556e-09,5.50927079091353e-08,1.8382078760547798e-06,4.5254417696677e-05,0.0011071286614351037,0.0128792398361761,0.1170828110719536,0.8637909441952086,0.005086822230192894,5.905168189897112e-06,674.2622241778342
610,1.4904240725434552e-46,2.731227765366491e-40,5.716069658346985e-35,4.130081765765694e-30,1.0334977434214264e-25,1.8911503907606584e-21,9.81585713213305e-18,8.661799450657609e-14,1.2442280551460306e-11,1.0014707074419037e-09,5.061367226189439e-08,1.711933986955762e-06,4.27585671962705e-05,0.0010618969731472408,0.012546531722055417,0.11592903643632341,0.8650639349589017,0.0053475302693259995,6.547511391102238e-06,678.9406812696112
611,1.2345261436508499e-46,2.281000319848771e-40,4.816463282009185e-35,3.512397729888143e-30,8.874501374264306e-26,1.6400525374754522e-21,8.600187537991089e-18,7.674824501456315e-14,1.1141672564342516e-11,9.082288239320465e-10,4.6509690906187265e-08,1.5946720604233685e-06,4.0407773167192285e-05,0.001018666171196954,0.012223805802500022,0.1147946441276433,0.8662940714737616,0.00561950782145397,7.254729078414241e-06,683.6516004510238
612,1.0229042343105369e-46,1.9056162466113902e-40,4.05975300044546e-35,2.9880416223402465e-30,7.622771226763245e-26,1.4227216341333196e-21,7.53726290587776e-18,6.80219509925133e-14,9.979752060023125e-12,8.238791745529615e-10,4.274854470622078e-08,1.4857579409112176e-06,3.8193244263779544e-05,0.0009773424623020753,0.011910735567303925,0.11367929280173761,0.8674817507146999,0.005903123065998307,8.032803281960573e-06,688.3952069645496
613,8.478415835680256e-47,1.5925349779976797e-40,3.423042567615287e-35,2.5427764649380546e-30,6.549632453507712e-26,1.2345627193872215e-21,6.607633924237891e-18,6.03046025162308e-14,8.941460131741899e-12,7.475552555485086e-10,3.930083200068887e-08,1.3845773658724742e-06,3.610673112975822e-05,0.0009378364412432258,0.011607003735728958,0.1125826324687045,0.8686273564238295,0.006198751354169736,8.888210439415395e-06,693.17172761554
